date,text,pos_tagged
2022-01-27 09:32:00,실적  안좋다고,"[('실적', 'Noun'), ('안좋다고', 'Adjective')]"
2022-01-27 09:31:00,JP모간 죽여줘,"[('JP', 'Alpha'), ('모간', 'Noun'), ('죽여줘', 'Verb')]"
2022-01-27 09:28:00,배당금 501원,"[('배당금', 'Noun'), ('501원', 'Number')]"
2022-01-27 09:28:00,개미 외인 튀고 개관이 버티는날이네,"[('개미', 'Noun'), ('외인', 'Noun'), ('튀고', 'Verb'), ('개관', 'Noun'), ('이', 'Josa'), ('버티는', 'Verb'), ('날', 'Noun'), ('이네', 'Josa')]"
2022-01-27 09:28:00,제놀루션,"[('제놀루션', 'Noun')]"
2022-01-27 09:27:00,실적  이라더니,"[('실적', 'Noun'), ('이라더니', 'Verb')]"
2022-01-27 09:25:00,공매 박살 번만 내줘라,"[('공매', 'Noun'), ('박살', 'Noun'), ('번만', 'Noun'), ('내줘라', 'Verb')]"
2022-01-27 09:25:00,영차영차,"[('영차', 'Noun'), ('영차', 'Noun')]"
2022-01-27 09:33:00,삭제된 게시물의 답글얼마전에,"[('삭제', 'Noun'), ('된', 'Verb'), ('게시', 'Noun'), ('물의', 'Noun'), ('답글', 'Noun'), ('얼마', 'Noun'), ('전', 'Noun'), ('에', 'Josa')]"
2022-01-27 09:24:00,개잡주,"[('개', 'Noun'), ('잡주', 'Verb')]"
2022-01-27 09:24:00,주식좀,"[('주식', 'Noun'), ('좀', 'Noun')]"
2022-01-27 09:24:00,4분기 실적 컨센 하회는 이미 선반영인데,"[('4분', 'Number'), ('기', 'Foreign'), ('실적', 'Noun'), ('컨센', 'Noun'), ('하', 'Exclamation'), ('회', 'Noun'), ('는', 'Josa'), ('이미', 'Adverb'), ('선', 'Noun'), ('반영', 'Noun'), ('인데', 'Josa')]"
2022-01-27 09:21:00,최다 실적인데 빠지냐,"[('최', 'Noun'), ('다', 'Josa'), ('실적', 'Noun'), ('인데', 'Josa'), ('빠지냐', 'Verb')]"
2022-01-27 09:18:00,가자 상한가,"[('가자', 'Verb'), ('상한', 'Noun'), ('가', 'Josa')]"
2022-01-27 09:32:00,삭제된 게시물의 답글휴평단 435000원에 1500주 보유중죽고 싶네요,"[('삭제', 'Noun'), ('된', 'Verb'), ('게시', 'Noun'), ('물의', 'Noun'), ('답글', 'Noun'), ('휴', 'Exclamation'), ('평단', 'Noun'), ('435000원', 'Number'), ('에', 'Foreign'), ('1500', 'Number'), ('주', 'Noun'), ('보유', 'Noun'), ('중', 'Suffix'), ('죽고', 'Verb'), ('싶네요', 'Verb')]"
2022-01-27 09:15:00,정찰병,"[('정찰', 'Noun'), ('병', 'Noun')]"
2022-01-27 09:14:00,다시한번 말할게요,"[('다시', 'Noun'), ('한번', 'Noun'), ('말', 'Noun'), ('할게요', 'Verb')]"
2022-01-27 09:14:00,외국인돌아오는날 매수,"[('외국인', 'Noun'), ('돌아오는', 'Verb'), ('날', 'Noun'), ('매수', 'Noun')]"
2022-01-27 09:13:00,30만은,"[('30만', 'Number'), ('은', 'Foreign')]"
2022-01-27 09:09:00,25만원 아가리 쩌억,"[('25만원', 'Number'), ('아가리', 'Noun'), ('쩌억', 'Noun')]"
2022-01-27 09:09:00,공매도1위,"[('공매도', 'Noun'), ('1', 'Number'), ('위', 'Noun')]"
2022-01-27 09:09:00,외투자들 박살내자,"[('외', 'Noun'), ('투자', 'Noun'), ('들', 'Suffix'), ('박살', 'Noun'), ('내자', 'Noun')]"
2022-01-27 09:08:00,누가실적이좋다구래요,"[('누가', 'Noun'), ('실적', 'Noun'), ('이', 'Josa'), ('좋다', 'Adjective'), ('구래', 'Noun'), ('요', 'Josa')]"
2022-01-27 09:06:00,오늘은 오르겠지,"[('오늘', 'Noun'), ('은', 'Josa'), ('오르겠지', 'Verb')]"
2022-01-27 09:06:00,코로나 증가는,"[('코로나', 'Noun'), ('증가', 'Noun'), ('는', 'Josa')]"
2022-01-27 09:06:00,실적이 좋으면 머함,"[('실적', 'Noun'), ('이', 'Josa'), ('좋으면', 'Adjective'), ('머함', 'Noun')]"
2022-01-27 09:06:00,좋은회사가,"[('좋은', 'Adjective'), ('회사', 'Noun'), ('가', 'Josa')]"
2022-01-27 09:05:00,너는 아직 가지마,"[('너', 'Noun'), ('는', 'Josa'), ('아직', 'Adverb'), ('가지마', 'Verb')]"
2022-01-27 09:05:00,가자 상한가,"[('가자', 'Verb'), ('상한', 'Noun'), ('가', 'Josa')]"
2022-01-27 09:03:00,실적 발표 효과도 없네,"[('실적', 'Noun'), ('발표', 'Noun'), ('효과', 'Noun'), ('도', 'Josa'), ('없네', 'Adjective')]"
2022-01-27 09:01:00,오늘 20만원대 오겠네요,"[('오늘', 'Noun'), ('20만원', 'Number'), ('대', 'Foreign'), ('오겠네요', 'Verb')]"
2022-01-27 08:56:00,오르고 다음날엔 줄줄흐르나요,"[('오르고', 'Verb'), ('다음', 'Noun'), ('날', 'Noun'), ('엔', 'Josa'), ('줄줄', 'Noun'), ('흐르나요', 'Verb')]"
2022-01-27 08:53:00,금일확진자역대최고 15000명예상,"[('금일', 'Noun'), ('확', 'Noun'), ('진자', 'Noun'), ('역대', 'Noun'), ('최고', 'Noun'), ('15000', 'Number'), ('명예', 'Noun'), ('상', 'Suffix')]"
2022-01-27 08:45:00,퍽킹 엔솔,"[('퍽킹', 'Noun'), ('엔솔', 'Noun')]"
2022-01-27 08:43:00,내가말했지 실적전망은 도믿지말라고,"[('내가말', 'Verb'), ('했지', 'Verb'), ('실적', 'Noun'), ('전망', 'Noun'), ('은', 'Josa'), ('도', 'Noun'), ('믿지말라고', 'Verb')]"
2022-01-27 08:32:00,구글사라고 형님들,"[('구글', 'Noun'), ('사라', 'Noun'), ('고', 'Josa'), ('형님', 'Noun'), ('들', 'Suffix')]"
2022-01-27 08:29:00,네이버 지난해 영업익 1조3255억원전년 91,"[('네이버', 'Noun'), ('지난해', 'Noun'), ('영업', 'Noun'), ('익', 'Noun'), ('1조', 'Number'), ('3255억원', 'Number'), ('전년', 'Foreign'), ('91', 'Number')]"
2022-01-27 08:27:00,배당금 많이도 준다,"[('배당금', 'Noun'), ('많이', 'Modifier'), ('도', 'Noun'), ('준다', 'Verb')]"
2022-01-27 08:25:00,어닝쇼크슈퍼파월북한미사일,"[('어닝', 'Noun'), ('쇼크', 'Noun'), ('슈퍼', 'Noun'), ('파월', 'Noun'), ('북한', 'Noun'), ('미사일', 'Noun')]"
2022-01-27 08:57:00,어닝쇼크슈퍼파월북한미사일,"[('어닝', 'Noun'), ('쇼크', 'Noun'), ('슈퍼', 'Noun'), ('파월', 'Noun'), ('북한', 'Noun'), ('미사일', 'Noun')]"
2022-01-27 08:20:00,개이버 오늘도 쳐 맞겠지,"[('개이버', 'Noun'), ('오늘', 'Noun'), ('도', 'Josa'), ('쳐', 'Verb'), ('맞겠지', 'Verb')]"
2022-01-27 08:19:00,네이버 실적 285,"[('네이버', 'Noun'), ('실적', 'Noun'), ('285', 'Number')]"
2022-01-27 08:11:00,그나저나 주주환원정책에 대한 공시,"[('그나저나', 'Adverb'), ('주', 'Modifier'), ('주', 'Modifier'), ('환원', 'Noun'), ('정책', 'Noun'), ('에', 'Josa'), ('대한', 'Noun'), ('공시', 'Noun')]"
2022-01-27 08:09:00,외인이담으면 올라가는네이버,"[('외인', 'Noun'), ('이', 'Josa'), ('담으면', 'Verb'), ('올라가는', 'Verb'), ('네이버', 'Noun')]"
2022-01-27 08:07:00,20대 초로 쭉 떨어질끼다,"[('20', 'Number'), ('대', 'Verb'), ('초로', 'Noun'), ('쭉', 'Noun'), ('떨어질', 'Verb'), ('끼', 'Noun'), ('다', 'Josa')]"
2022-01-27 08:06:00,찬티들이많네,"[('찬티', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('많네', 'Adjective')]"
2022-01-27 08:04:00,실적 좋은데,"[('실적', 'Noun'), ('좋은데', 'Adjective')]"
2022-01-27 08:01:00,적자 아닌게 어니냐,"[('적자', 'Noun'), ('아닌게', 'Adjective'), ('어니', 'Noun'), ('냐', 'Josa')]"
2022-01-27 07:55:00,lg디플로 오이소 배당3퍼,"[('lg', 'Alpha'), ('디플로', 'Noun'), ('오이', 'Noun'), ('소', 'Noun'), ('배당', 'Noun'), ('3', 'Number'), ('퍼', 'PreEomi')]"
2022-01-27 07:49:00,짜다짜,"[('짜다', 'Verb'), ('짜', 'Verb')]"
2022-01-27 07:48:00,배당도 개같이 주네,"[('배당', 'Noun'), ('도', 'Josa'), ('개', 'Noun'), ('같이', 'Josa'), ('주네', 'Noun')]"
2022-01-27 07:47:00,실적하회 잘가  네이버,"[('실적', 'Noun'), ('하', 'Suffix'), ('회', 'Noun'), ('잘가', 'Verb'), ('네이버', 'Noun')]"
2022-01-27 07:40:00,형들 잘잤어 아침부터 쳐맞을거같애,"[('형', 'Noun'), ('들', 'Suffix'), ('잘', 'VerbPrefix'), ('잤어', 'Verb'), ('아침', 'Noun'), ('부터', 'Josa'), ('쳐', 'Verb'), ('맞을거', 'Verb'), ('같', 'Adjective'), ('애', 'Noun')]"
2022-01-27 07:40:00,엔솔 상장,"[('엔솔', 'Noun'), ('상장', 'Noun')]"
2022-01-27 07:30:00,20만원대 진입 초읽기,"[('20만원', 'Number'), ('대', 'Foreign'), ('진입', 'Noun'), ('초읽기', 'Noun')]"
2022-01-27 07:25:00,아가격보소  지금인가,"[('아', 'Exclamation'), ('가격', 'Noun'), ('보소', 'Verb'), ('지금', 'Noun'), ('인가', 'Josa')]"
2022-01-27 07:12:00,장초에,"[('장초', 'Noun'), ('에', 'Josa')]"
2022-01-27 07:06:00,주식은 비싸,"[('주식', 'Noun'), ('은', 'Josa'), ('비싸', 'Adjective')]"
2022-01-27 04:03:00,사고 싶긴,"[('사고', 'Noun'), ('싶긴', 'Verb')]"
2022-01-27 02:00:00,5주 물탐,"[('5', 'Number'), ('주', 'Noun'), ('물', 'Noun'), ('탐', 'Verb')]"
2022-01-27 01:35:00,예상,"[('예상', 'Noun')]"
2022-01-27 04:09:00,삭제된 게시물의 답글이재명은 최고의 대통령이 될것,"[('삭제', 'Noun'), ('된', 'Verb'), ('게시', 'Noun'), ('물의', 'Noun'), ('답글', 'Noun'), ('이재명', 'Noun'), ('은', 'Josa'), ('최고', 'Noun'), ('의', 'Josa'), ('대통령', 'Noun'), ('이', 'Josa'), ('될것', 'Verb')]"
2022-01-27 00:13:00,야간선물,"[('야간', 'Noun'), ('선물', 'Noun')]"
2022-01-26 23:59:00,네이버 5년차 강성주주 입니다  2018년 이후 저의 토론글 참조 하시면네이버로 10억 수익 확인 가능합니다,"[('네이버', 'Noun'), ('5년', 'Number'), ('차', 'Foreign'), ('강성', 'Noun'), ('주주', 'Noun'), ('입니다', 'Adjective'), ('2018년', 'Number'), ('이후', 'Noun'), ('저', 'Noun'), ('의', 'Josa'), ('토론', 'Noun'), ('글', 'Noun'), ('참조', 'Noun'), ('하시면', 'Verb'), ('네이버', 'Noun'), ('로', 'Josa'), ('10억', 'Number'), ('수익', 'Noun'), ('확인', 'Noun'), ('가능합니다', 'Adjective')]"
2022-01-26 23:40:00,오늘 지하철역 지나는데,"[('오늘', 'Noun'), ('지하철역', 'Noun'), ('지나는데', 'Verb')]"
2022-01-26 23:39:00,네이버 국민이 심판한다,"[('네이버', 'Noun'), ('국민', 'Noun'), ('이', 'Josa'), ('심판', 'Noun'), ('한다', 'Verb')]"
2022-01-26 23:13:00,어제 사지 말고 오늘 살껄,"[('어제', 'Noun'), ('사지', 'Noun'), ('말고', 'Josa'), ('오늘', 'Noun'), ('살껄', 'Noun')]"
2022-01-26 23:01:00,네이버는,"[('네이버', 'Noun'), ('는', 'Josa')]"
2022-01-26 23:01:00,국제정세   소리,"[('국제', 'Noun'), ('정세', 'Noun'), ('소리', 'Noun')]"
2022-01-26 22:57:00,실적하회 진짜 억울하다,"[('실적', 'Noun'), ('하', 'Suffix'), ('회', 'Noun'), ('진짜', 'Noun'), ('억울하다', 'Adjective')]"
2022-01-26 22:53:00,역시 개인이 짱,"[('역시', 'Noun'), ('개인', 'Noun'), ('이', 'Josa'), ('짱', 'Noun')]"
2022-01-26 22:50:00,미장오르면,"[('미장', 'Noun'), ('오르면', 'Verb')]"
2022-01-26 22:43:00,미국 불장이네,"[('미국', 'Noun'), ('불', 'Noun'), ('장이', 'Suffix'), ('네', 'Josa')]"
2022-01-26 22:38:00,못오르는이유,"[('못', 'VerbPrefix'), ('오르는', 'Verb'), ('이유', 'Noun')]"
2022-01-26 22:54:00,못오르는이유,"[('못', 'VerbPrefix'), ('오르는', 'Verb'), ('이유', 'Noun')]"
2022-01-26 22:28:00,주가가 빠져도 믿을건 네이버,"[('주가', 'Noun'), ('가', 'Josa'), ('빠져도', 'Verb'), ('믿을건', 'Verb'), ('네이버', 'Noun')]"
2022-01-26 21:54:00,성장성 실적 다 좋은데,"[('성장', 'Noun'), ('성', 'Suffix'), ('실적', 'Noun'), ('다', 'Adverb'), ('좋은데', 'Adjective')]"
2022-01-26 21:42:00,해임들,"[('해임', 'Noun'), ('들', 'Suffix')]"
2022-01-26 21:35:00,3차 슈퍼버블 붕괴 시작,"[('3', 'Number'), ('차', 'Noun'), ('슈퍼', 'Noun'), ('버블', 'Noun'), ('붕괴', 'Noun'), ('시작', 'Noun')]"
2022-01-26 21:32:00,니네이제큰일났다,"[('니', 'Modifier'), ('네', 'Modifier'), ('이', 'Modifier'), ('제', 'Modifier'), ('큰일', 'Noun'), ('났다', 'Verb')]"
2022-01-26 21:18:00,내일이,"[('내일', 'Noun'), ('이', 'Josa')]"
2022-01-26 21:03:00,네이버 35만vs오스템거래재개,"[('네이버', 'Noun'), ('35만', 'Number'), ('vs', 'Alpha'), ('오', 'Modifier'), ('스템', 'Noun'), ('거래', 'Noun'), ('재개', 'Noun')]"
2022-01-26 21:21:00,네이버 35만vs오스템거래재개,"[('네이버', 'Noun'), ('35만', 'Number'), ('vs', 'Alpha'), ('오', 'Modifier'), ('스템', 'Noun'), ('거래', 'Noun'), ('재개', 'Noun')]"
2022-01-26 20:48:00,구글사라고 형님들,"[('구글', 'Noun'), ('사라', 'Noun'), ('고', 'Josa'), ('형님', 'Noun'), ('들', 'Suffix')]"
2022-01-26 20:45:00,화가나네요,"[('화가', 'Noun'), ('나네요', 'Verb')]"
2022-01-26 21:11:00,삭제된 게시물의 답글,"[('삭제', 'Noun'), ('된', 'Verb'), ('게시', 'Noun'), ('물의', 'Noun'), ('답글', 'Noun')]"
2022-01-26 20:22:00,낼실적보고,"[('낼', 'Noun'), ('실적', 'Noun'), ('보고', 'Noun')]"
2022-01-26 20:07:00,네이버 35층에 사람있어요,"[('네이버', 'Noun'), ('35', 'Number'), ('층', 'Noun'), ('에', 'Josa'), ('사람', 'Noun'), ('있어요', 'Adjective')]"
2022-01-26 20:18:00,네이버 35층에 사람있어요,"[('네이버', 'Noun'), ('35', 'Number'), ('층', 'Noun'), ('에', 'Josa'), ('사람', 'Noun'), ('있어요', 'Adjective')]"
2022-01-26 19:39:00,개인도대단9천억이라니,"[('개인', 'Noun'), ('도', 'Josa'), ('대단', 'Verb'), ('9천억', 'Number'), ('이라니', 'Foreign')]"
2022-01-26 19:30:00,내일 lg엔솔한테,"[('내일', 'Noun'), ('lg', 'Alpha'), ('엔솔', 'Noun'), ('한테', 'Josa')]"
2022-01-26 19:28:00,네이버는 찐이야,"[('네이버', 'Noun'), ('는', 'Josa'), ('찐이야', 'Verb')]"
2022-01-26 18:49:00,생각에는,"[('생각', 'Noun'), ('에는', 'Josa')]"
2022-01-26 18:32:00,LG엔솔덕분에 PBR1배 지수 2600입니다,"[('LG', 'Alpha'), ('엔', 'Josa'), ('솔', 'Noun'), ('덕분', 'Noun'), ('에', 'Josa'), ('PBR', 'Alpha'), ('1', 'Number'), ('배', 'Noun'), ('지수', 'Noun'), ('2600', 'Number'), ('입니다', 'Adjective')]"
2022-01-26 18:19:00,31만원대 개미들  대단하다,"[('31만원', 'Number'), ('대', 'Foreign'), ('개미', 'Noun'), ('들', 'Suffix'), ('대단하다', 'Adjective')]"
2022-01-26 18:18:00,딱보니,"[('딱', 'VerbPrefix'), ('보니', 'Verb')]"
2022-01-26 18:07:00,시외 300주 매수 완료  내일 미증시 악재소멸,"[('시외', 'Noun'), ('300', 'Number'), ('주', 'Noun'), ('매수', 'Noun'), ('완료', 'Noun'), ('내일', 'Noun'), ('미', 'Adjective'), ('증시', 'Noun'), ('악재', 'Noun'), ('소멸', 'Noun')]"
2022-01-26 17:37:00,나스닥 오른다,"[('나스닥', 'Noun'), ('오른다', 'Verb')]"
2022-01-26 17:01:00,네이년,"[('네', 'Determiner'), ('이', 'Modifier'), ('년', 'Noun')]"
2022-01-26 16:59:00,성남FC,"[('성남', 'Noun'), ('FC', 'Alpha')]"
2022-01-26 16:59:00,기다려봐 물리지말고,"[('기다려', 'Verb'), ('봐', 'Verb'), ('물리지말고', 'Verb')]"
2022-01-26 16:56:00,팁 드립니다,"[('팁', 'Noun'), ('드립니다', 'Verb')]"
2022-01-26 16:54:00,내일 실적발표임,"[('내일', 'Noun'), ('실적', 'Noun'), ('발표', 'Noun'), ('임', 'Noun')]"
2022-01-26 16:53:00,개카오에서 왔습니다,"[('개', 'Noun'), ('카오에서', 'Verb'), ('왔습니다', 'Verb')]"
2022-01-26 16:50:00,개미만매수,"[('개미', 'Noun'), ('만', 'Josa'), ('매수', 'Noun')]"
2022-01-26 16:48:00,오늘부터 담기 시작했다,"[('오늘', 'Noun'), ('부터', 'Josa'), ('담기', 'Verb'), ('시작', 'Noun'), ('했다', 'Verb')]"
2022-01-26 16:45:00,33층,"[('33', 'Number'), ('층', 'Noun')]"
2022-01-26 16:24:00,그냥,"[('그냥', 'Noun')]"
2022-01-26 16:19:00,에코프로비엠,"[('에코', 'Noun'), ('프로비', 'Noun'), ('엠', 'Noun')]"
2022-01-26 16:12:00,난 걱정 안됨,"[('난', 'Noun'), ('걱정', 'Noun'), ('안됨', 'Adjective')]"
2022-01-26 16:11:00,사기,"[('사기', 'Noun')]"
2022-01-26 16:10:00,근데 네이버 자꾸 떨굼,"[('근데', 'Adverb'), ('네이버', 'Noun'), ('자꾸', 'Noun'), ('떨굼', 'Verb')]"
2022-01-26 16:08:00,뻐스지나갔다,"[('뻐스', 'Noun'), ('지나갔다', 'Verb')]"
2022-01-26 16:01:00,근데 실적 잘나왔다고 오른적도 없자나,"[('근데', 'Adverb'), ('실적', 'Noun'), ('잘나왔다고', 'Verb'), ('오른', 'Modifier'), ('적도', 'Noun'), ('없자나', 'Adjective')]"
2022-01-26 16:01:00,지금은 대세하락,"[('지금', 'Noun'), ('은', 'Josa'), ('대세', 'Noun'), ('하락', 'Noun')]"
2022-01-26 16:01:00,멍청한개미님들,"[('멍청한', 'Adjective'), ('개미', 'Noun'), ('님', 'Suffix'), ('들', 'Verb')]"
2022-01-26 16:00:00,이종목은,"[('이', 'Determiner'), ('종목', 'Noun'), ('은', 'Josa')]"
2022-01-26 15:58:00,실적나오면사야긋다,"[('실적', 'Noun'), ('나오면', 'Verb'), ('사야', 'Verb'), ('긋다', 'Verb')]"
2022-01-26 15:54:00,샘터우물,"[('샘터', 'Noun'), ('우물', 'Noun')]"
2022-01-26 15:54:00,공매도 밥이네 아주그냥,"[('공매도', 'Noun'), ('밥', 'Noun'), ('이네', 'Josa'), ('아주', 'Noun'), ('그냥', 'Noun')]"
2022-01-26 15:51:00,국내증시  2000포인트 이하로 갈수도,"[('국내', 'Noun'), ('증시', 'Noun'), ('2000', 'Number'), ('포인트', 'Noun'), ('이하', 'Noun'), ('로', 'Josa'), ('갈수', 'Noun'), ('도', 'Josa')]"
2022-01-26 15:46:00,실적발표 다들 코 납작하게,"[('실적', 'Noun'), ('발표', 'Noun'), ('다', 'Adverb'), ('들', 'Verb'), ('코', 'Noun'), ('납작하게', 'Adjective')]"
2022-01-26 15:46:00,오스템 만세,"[('오', 'Modifier'), ('스템', 'Noun'), ('만세', 'Noun')]"
2022-01-26 15:46:00,20만원대 오면 조심히 담아 볼게요,"[('20만원', 'Number'), ('대', 'Foreign'), ('오면', 'Verb'), ('조심', 'Noun'), ('히', 'Adverb'), ('담아', 'Verb'), ('볼게요', 'Verb')]"
2022-01-26 15:45:00,엿같네,"[('엿같', 'Noun'), ('네', 'Josa')]"
2022-01-26 15:45:00,네이버는 오너가 없어서 주가는 갈수록 하락해서 냉중에는 휴지조각됨,"[('네이버', 'Noun'), ('는', 'Josa'), ('오', 'Modifier'), ('너', 'Noun'), ('가', 'Josa'), ('없어서', 'Adjective'), ('주가', 'Noun'), ('는', 'Josa'), ('갈수록', 'Noun'), ('하락', 'Noun'), ('해서', 'Verb'), ('냉', 'Noun'), ('중', 'Suffix'), ('에는', 'Josa'), ('휴지', 'Noun'), ('조각', 'Noun'), ('됨', 'Verb')]"
2022-01-26 15:42:00,욕이나 먹어라,"[('욕', 'Noun'), ('이나', 'Josa'), ('먹어라', 'Verb')]"
2022-01-26 15:42:00,바다닥이 어딘지 모르는 주식이네,"[('바다닥', 'Noun'), ('이', 'Josa'), ('어딘', 'Noun'), ('지', 'Josa'), ('모르는', 'Verb'), ('주식', 'Noun'), ('이네', 'Josa')]"
2022-01-26 15:41:00,들어가면 될까요,"[('들어가면', 'Verb'), ('될까', 'Verb'), ('요', 'Noun')]"
2022-01-26 15:47:00,들어가면 될까요,"[('들어가면', 'Verb'), ('될까', 'Verb'), ('요', 'Noun')]"
2022-01-26 15:41:00,내일은 올라주꺼지,"[('내일', 'Noun'), ('은', 'Josa'), ('올라주꺼지', 'Verb')]"
2022-01-26 15:39:00,내일 몇씨에 실적발표하나요,"[('내일', 'Noun'), ('몇', 'Modifier'), ('씨', 'Noun'), ('에', 'Josa'), ('실적', 'Noun'), ('발표', 'Noun'), ('하나요', 'Noun')]"
2022-01-26 15:37:00,아직도 비싸다 3년동안 3배가 올랐다,"[('아직도', 'Adverb'), ('비싸다', 'Adjective'), ('3년', 'Number'), ('동안', 'Foreign'), ('3', 'Number'), ('배', 'Noun'), ('가', 'Josa'), ('올랐다', 'Verb')]"
2022-01-26 15:36:00,역시 국장은 사기조작단 이라니깐,"[('역시', 'Noun'), ('국장', 'Noun'), ('은', 'Josa'), ('사기', 'Noun'), ('조작', 'Noun'), ('단', 'Noun'), ('이', 'Noun'), ('라니깐', 'Josa')]"
2022-01-26 15:35:00,네이버가 떨어질 이유가 있냐,"[('네이버', 'Noun'), ('가', 'Josa'), ('떨어질', 'Verb'), ('이유', 'Noun'), ('가', 'Josa'), ('있냐', 'Adjective')]"
2022-01-26 15:32:00,179000원에,"[('179000원', 'Number'), ('에', 'Foreign')]"
2022-01-26 15:30:00,엘지엔솔이 다 죽이네,"[('엘지', 'Noun'), ('엔', 'Josa'), ('솔이', 'Noun'), ('다', 'Adverb'), ('죽', 'Noun'), ('이네', 'Josa')]"
2022-01-26 15:30:00,대표바뀌고 뭐 하는거 없냐,"[('대표', 'Noun'), ('바뀌고', 'Verb'), ('뭐', 'Noun'), ('하는거', 'Verb'), ('없냐', 'Adjective')]"
2022-01-26 15:25:00,징하다,"[('징', 'Noun'), ('하다', 'Verb')]"
2022-01-26 15:24:00,윤떠벌의 선제공격효과,"[('윤떠벌', 'Noun'), ('의', 'Josa'), ('선제', 'Noun'), ('공격', 'Noun'), ('효과', 'Noun')]"
2022-01-26 15:22:00,뭐지,"[('뭐', 'Noun'), ('지', 'Josa')]"
2022-01-26 15:21:00,얼마까지 빠질까요,"[('얼마', 'Noun'), ('까지', 'Josa'), ('빠질까', 'Verb'), ('요', 'Noun')]"
2022-01-26 15:20:00,진짜루 쓰래긴갑네,"[('진짜루', 'Noun'), ('쓰래', 'Noun'), ('긴', 'Verb'), ('갑', 'Noun'), ('네', 'Josa')]"
2022-01-26 15:13:00,지금대선판을보니 오히려586세대들이 능력있고 양심있고 깨끗한것이부각된셈이다,"[('지금', 'Noun'), ('대선', 'Noun'), ('판', 'Noun'), ('을', 'Josa'), ('보니', 'Verb'), ('오히려', 'Noun'), ('586', 'Number'), ('세대', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('능력', 'Noun'), ('있고', 'Adjective'), ('양심', 'Noun'), ('있고', 'Adjective'), ('깨끗한것', 'Adjective'), ('이', 'Determiner'), ('부각', 'Noun'), ('된셈', 'Verb'), ('이다', 'Josa')]"
2022-01-26 15:11:00,31만원 뿐인데,"[('31만원', 'Number'), ('뿐', 'Noun'), ('인데', 'Josa')]"
2022-01-26 15:11:00,배당 얘기는 뭐하지만,"[('배당', 'Noun'), ('얘기', 'Noun'), ('는', 'Josa'), ('뭐', 'Noun'), ('하지만', 'Verb')]"
2022-01-26 15:08:00,반등 한번없이 내리기만 하냐,"[('반등', 'Noun'), ('한번', 'Noun'), ('없이', 'Adverb'), ('내리기만', 'Verb'), ('하냐', 'Verb')]"
2022-01-26 15:08:00,20만원대로 내려가질 않기를 간절히,"[('20만원', 'Number'), ('대로', 'Foreign'), ('내려가질', 'Verb'), ('않기를', 'Verb'), ('간절히', 'Adjective')]"
2022-01-26 15:08:00,코스피종목 오너가 없는 주식은 네이버뿐이다,"[('코스피', 'Noun'), ('종목', 'Noun'), ('오', 'Modifier'), ('너', 'Noun'), ('가', 'Josa'), ('없는', 'Adjective'), ('주식', 'Noun'), ('은', 'Josa'), ('네이버', 'Noun'), ('뿐', 'Suffix'), ('이다', 'Josa')]"
2022-01-26 15:05:00,저점개꿀띠,"[('저', 'Determiner'), ('점', 'Noun'), ('개', 'Suffix'), ('꿀띠', 'Noun')]"
2022-01-26 15:05:00,이제 쓴맛보고 주식계 떠나면 안돌아올 많을듯,"[('이제', 'Noun'), ('쓴맛', 'Noun'), ('보고', 'Noun'), ('주식', 'Noun'), ('계', 'Suffix'), ('떠나면', 'Verb'), ('안', 'VerbPrefix'), ('돌아올', 'Verb'), ('많을듯', 'Adjective')]"
2022-01-26 15:03:00,손병두 OUT,"[('손병두', 'Noun'), ('OUT', 'Alpha')]"
2022-01-26 15:02:00,이제 손뗍니다,"[('이제', 'Noun'), ('손', 'Noun'), ('뗍니다', 'Verb')]"
2022-01-26 15:01:00,295000원,"[('295000원', 'Number')]"
2022-01-26 15:00:00,투자해줬더니 이런식으로 뒷통수를,"[('투자', 'Noun'), ('해줬더니', 'Verb'), ('이런', 'Modifier'), ('식', 'Noun'), ('으로', 'Josa'), ('뒷', 'Modifier'), ('통수', 'Noun'), ('를', 'Josa')]"
2022-01-26 14:59:00,형들 37부터 가지고 있었는데,"[('형', 'Noun'), ('들', 'Suffix'), ('37', 'Number'), ('부터', 'Noun'), ('가지', 'Noun'), ('고', 'Josa'), ('있었는데', 'Adjective')]"
2022-01-26 14:58:00,시간이 무조건 올려라,"[('시간', 'Noun'), ('이', 'Josa'), ('무조건', 'Noun'), ('올려라', 'Verb')]"
2022-01-26 14:51:00,분할매수 드갑니다,"[('분할', 'Noun'), ('매수', 'Noun'), ('드갑니', 'Noun'), ('다', 'Josa')]"
2022-01-26 14:51:00,재미잇다 20년전 네이버가 지금의 네이버로 될것이다,"[('재미', 'Noun'), ('잇다', 'Verb'), ('20년', 'Number'), ('전', 'Foreign'), ('네이버', 'Noun'), ('가', 'Josa'), ('지금', 'Noun'), ('의', 'Josa'), ('네이버', 'Noun'), ('로', 'Josa'), ('될것이다', 'Verb')]"
2022-01-26 14:51:00,저점계속 낮아지네,"[('저', 'Determiner'), ('점', 'Noun'), ('계속', 'Noun'), ('낮아지네', 'Verb')]"
2022-01-26 14:49:00,주식을 샀으면 진득은 가지고 있자,"[('주식', 'Noun'), ('을', 'Josa'), ('샀으면', 'Verb'), ('진득', 'Noun'), ('은', 'Josa'), ('가지', 'Noun'), ('고', 'Josa'), ('있자', 'Adjective')]"
